MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 22/07/2013 17:56:19


[COMMENT]
10_C_(Alter_d_i)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
-16,00	187,00	-93,00	86,00	2,00	-16,00	22,00	-307,00	62,00	16,00	24,00	-14,00	-27,00	-8062,00	68,00	44,00
71,00	198,00	-96,00	-80,00	3,00	-5,00	16,00	403,00	51,00	16,00	33,00	-46,00	-40,00	-8056,00	24,00	39,00
88,00	206,00	-97,00	-311,00	2,00	9,00	-34,00	476,00	62,00	26,00	52,00	-57,00	8,00	-8054,00	-68,00	11,00
72,00	187,00	-90,00	-321,00	0,00	17,00	-24,00	228,00	39,00	24,00	54,00	-31,00	18,00	-8050,00	-73,00	4,00
40,00	162,00	-87,00	-306,00	4,00	19,00	-2,00	90,00	13,00	20,00	32,00	-7,00	-21,00	-8044,00	20,00	29,00
-51,00	72,00	-106,00	-141,00	6,00	17,00	55,00	92,00	-1,00	16,00	22,00	1,00	-50,00	-8041,00	21,00	0,00
-138,00	-16,00	-144,00	287,00	3,00	20,00	60,00	180,00	-16,00	8,00	25,00	14,00	-21,00	-8037,00	30,00	-11,00
-152,00	-73,00	-179,00	622,00	5,00	26,00	32,00	303,00	-14,00	11,00	20,00	-6,00	41,00	-8032,00	56,00	-10,00
-132,00	-49,00	-170,00	557,00	2,00	16,00	2,00	187,00	-17,00	14,00	16,00	-23,00	61,00	-8029,00	13,00	-16,00
-58,00	-57,00	-168,00	221,00	2,00	12,00	40,00	219,00	-17,00	3,00	9,00	-7,00	70,00	-8025,00	-13,00	9,00
46,00	-70,00	-139,00	-253,00	0,00	12,00	21,00	53,00	-16,00	-3,00	13,00	18,00	46,00	-8020,00	-66,00	18,00
127,00	-101,00	-44,00	-207,00	2,00	10,00	-29,00	-134,00	-10,00	-4,00	2,00	-18,00	-5,00	-8018,00	-39,00	-25,00
116,00	-200,00	55,00	120,00	3,00	6,00	10,00	151,00	-8,00	-14,00	-8,00	-104,00	-21,00	-8013,00	-30,00	36,00
-1,00	-292,00	122,00	192,00	4,00	4,00	74,00	97,00	6,00	-5,00	-17,00	-122,00	-13,00	-8006,00	-7,00	68,00
-133,00	-305,00	166,00	-1,00	0,00	6,00	58,00	-28,00	31,00	4,00	-19,00	-113,00	-30,00	-8001,00	-23,00	-29,00
-172,00	-216,00	199,00	108,00	3,00	13,00	3,00	51,00	77,00	-9,00	-22,00	-133,00	-37,00	-7996,00	0,00	-59,00
-138,00	-103,00	230,00	178,00	2,00	19,00	-13,00	-17,00	78,00	-5,00	-26,00	-111,00	-28,00	-7993,00	34,00	-42,00
-72,00	-17,00	240,00	28,00	0,00	31,00	-10,00	-99,00	105,00	-3,00	-25,00	-33,00	-7,00	-7989,00	2,00	-31,00
55,00	-11,00	216,00	-66,00	0,00	37,00	-46,00	272,00	107,00	-14,00	-30,00	83,00	17,00	-7985,00	-28,00	-25,00
58,00	-14,00	193,00	-130,00	0,00	38,00	-41,00	239,00	64,00	-8,00	-41,00	69,00	23,00	-7976,00	-50,00	13,00
23,00	48,00	142,00	-239,00	3,00	39,00	8,00	-39,00	37,00	11,00	-42,00	38,00	30,00	-7973,00	-91,00	16,00
34,00	105,00	96,00	-87,00	1,00	39,00	-7,00	-120,00	22,00	16,00	-25,00	32,00	26,00	-7970,00	-91,00	-5,00
59,00	123,00	66,00	32,00	2,00	41,00	35,00	-54,00	18,00	21,00	-15,00	41,00	22,00	-7960,00	-41,00	10,00
34,00	208,00	37,00	88,00	2,00	51,00	46,00	-74,00	10,00	1,00	-9,00	24,00	16,00	-7955,00	-6,00	4,00
-36,00	250,00	28,00	86,00	3,00	65,00	52,00	-283,00	-21,00	-21,00	11,00	65,00	10,00	-7952,00	39,00	3,00
-76,00	188,00	19,00	198,00	0,00	73,00	52,00	-353,00	-25,00	-17,00	17,00	57,00	14,00	-7945,00	96,00	3,00
-97,00	68,00	0,00	243,00	1,00	60,00	25,00	-462,00	-1,00	-21,00	20,00	79,00	-2,00	-7941,00	185,00	-15,00
-48,00	-63,00	-7,00	134,00	4,00	54,00	0,00	-282,00	-9,00	-15,00	22,00	64,00	-8,00	-7936,00	138,00	-8,00
-34,00	-183,00	-15,00	-18,00	4,00	45,00	9,00	189,00	-9,00	-8,00	31,00	12,00	-6,00	-7928,00	74,00	-49,00
-50,00	-221,00	-6,00	-51,00	-3,00	37,00	12,00	120,00	-2,00	-1,00	41,00	3,00	-4,00	-7924,00	-245,00	-83,00
-79,00	-226,00	22,00	-71,00	3,00	30,00	-11,00	-46,00	3,00	-7,00	27,00	55,00	11,00	-7919,00	-156,00	-71,00
-30,00	-238,00	22,00	-22,00	0,00	35,00	-64,00	-159,00	0,00	-11,00	15,00	43,00	12,00	-7913,00	-41,00	63,00
47,00	-220,00	7,00	119,00	-1,00	27,00	-91,00	-350,00	-14,00	-6,00	11,00	22,00	10,00	-7906,00	2,00	107,00
75,00	-139,00	17,00	143,00	-1,00	8,00	-99,00	-237,00	-20,00	3,00	-3,00	-4,00	8,00	-7897,00	29,00	112,00
67,00	-55,00	11,00	200,00	2,00	6,00	-70,00	21,00	-4,00	-3,00	-16,00	-20,00	12,00	-7893,00	6,00	84,00
86,00	-18,00	-10,00	348,00	0,00	2,00	12,00	551,00	-8,00	-6,00	-33,00	-23,00	22,00	-7885,00	-17,00	42,00
79,00	82,00	-16,00	450,00	0,00	-17,00	54,00	307,00	-29,00	-3,00	-43,00	3,00	38,00	-7882,00	-48,00	23,00
73,00	241,00	-58,00	653,00	0,00	-31,00	21,00	46,00	-54,00	3,00	-54,00	6,00	41,00	-7874,00	-27,00	12,00
88,00	307,00	-92,00	665,00	2,00	-3,00	0,00	5,00	-44,00	0,00	-42,00	-6,00	44,00	-7869,00	18,00	9,00
139,00	319,00	-100,00	205,00	3,00	30,00	-14,00	162,00	-55,00	-1,00	-61,00	-21,00	46,00	-7861,00	37,00	3,00
136,00	303,00	-75,00	-446,00	2,00	43,00	-41,00	468,00	-34,00	6,00	-59,00	-51,00	25,00	-7857,00	13,00	0,00
84,00	220,00	-61,00	-914,00	1,00	48,00	-9,00	501,00	-9,00	6,00	-60,00	-49,00	-6,00	-7851,00	11,00	-35,00
73,00	120,00	-39,00	-643,00	2,00	50,00	20,00	152,00	-5,00	3,00	-54,00	-36,00	-1,00	-7843,00	-51,00	-43,00
109,00	26,00	-17,00	-311,00	4,00	39,00	-18,00	-216,00	-4,00	2,00	-41,00	-42,00	-12,00	-7836,00	-37,00	-36,00
83,00	-16,00	6,00	-106,00	6,00	38,00	-36,00	-415,00	-3,00	6,00	-52,00	-36,00	-45,00	-7830,00	70,00	-24,00
68,00	-21,00	24,00	94,00	2,00	37,00	-51,00	-492,00	21,00	-13,00	-65,00	-23,00	-23,00	-7822,00	0,00	48,00
13,00	-32,00	52,00	322,00	2,00	34,00	4,00	-633,00	31,00	-19,00	-49,00	7,00	-1,00	-7814,00	-14,00	47,00
0,00	-71,00	54,00	259,00	0,00	27,00	95,00	-143,00	25,00	-9,00	-29,00	35,00	-3,00	-7811,00	18,00	11,00
24,00	-74,00	44,00	-200,00	1,00	23,00	76,00	218,00	7,00	4,00	-21,00	23,00	-29,00	-7803,00	36,00	0,00
17,00	-44,00	24,00	-491,00	3,00	5,00	81,00	142,00	10,00	0,00	-10,00	20,00	-42,00	-7795,00	57,00	6,00
20,00	28,00	3,00	-238,00	3,00	-14,00	45,00	342,00	-5,00	-4,00	2,00	-9,00	-83,00	-7785,00	-2,00	-13,00
6,00	69,00	10,00	115,00	2,00	-23,00	29,00	765,00	3,00	-1,00	18,00	-39,00	-75,00	-7779,00	-64,00	-2,00
-25,00	6,00	22,00	123,00	2,00	-23,00	19,00	407,00	-1,00	2,00	20,00	-76,00	-27,00	-7771,00	-92,00	14,00
-39,00	-64,00	-10,00	-32,00	3,00	-11,00	-6,00	-3,00	-2,00	0,00	5,00	-107,00	29,00	-7761,00	-30,00	26,00
-55,00	-110,00	-23,00	-108,00	0,00	1,00	-53,00	86,00	0,00	2,00	1,00	-129,00	48,00	-7757,00	6,00	56,00
-44,00	-98,00	-12,00	-120,00	4,00	27,00	-55,00	-146,00	13,00	8,00	8,00	-101,00	34,00	-7748,00	11,00	81,00
-27,00	-104,00	-9,00	-100,00	2,00	33,00	38,00	-555,00	0,00	4,00	12,00	-37,00	37,00	-7742,00	-13,00	32,00
-4,00	-64,00	-22,00	-95,00	4,00	15,00	88,00	-1167,00	-13,00	-1,00	2,00	4,00	39,00	-7734,00	2,00	2,00
43,00	57,00	-58,00	34,00	2,00	3,00	36,00	-649,00	5,00	-1,00	-4,00	14,00	34,00	-7725,00	0,00	4,00
37,00	214,00	-66,00	-41,00	2,00	-1,00	-18,00	165,00	6,00	8,00	-33,00	-4,00	22,00	-7718,00	2,00	3,00
48,00	288,00	-81,00	-207,00	4,00	0,00	-25,00	326,00	22,00	12,00	-48,00	33,00	17,00	-7711,00	24,00	2,00
59,00	308,00	-73,00	-38,00	2,00	16,00	-15,00	366,00	14,00	16,00	-59,00	54,00	14,00	-7703,00	38,00	3,00
20,00	328,00	-46,00	282,00	2,00	33,00	4,00	447,00	16,00	10,00	-52,00	21,00	14,00	-7695,00	21,00	-29,00
45,00	271,00	-34,00	418,00	3,00	34,00	30,00	612,00	13,00	18,00	-50,00	-12,00	-9,00	-7686,00	-30,00	-45,00
79,00	183,00	-4,00	383,00	4,00	26,00	37,00	422,00	-4,00	20,00	-59,00	-39,00	1,00	-7678,00	-103,00	-40,00
-2,00	106,00	48,00	302,00	3,00	19,00	23,00	-115,00	-13,00	19,00	-62,00	-48,00	29,00	-7670,00	-21,00	5,00
-4,00	33,00	75,00	25,00	2,00	7,00	-64,00	-505,00	2,00	16,00	-46,00	-25,00	42,00	-7662,00	43,00	60,00
17,00	-52,00	50,00	-122,00	0,00	-5,00	-174,00	-505,00	-7,00	19,00	-29,00	-30,00	54,00	-7656,00	60,00	26,00
19,00	-86,00	42,00	-183,00	2,00	-30,00	-179,00	-268,00	-12,00	19,00	-21,00	-21,00	29,00	-7644,00	65,00	-22,00
-101,00	-71,00	57,00	-246,00	2,00	-43,00	-93,00	46,00	-20,00	12,00	-23,00	-2,00	13,00	-7639,00	0,00	-19,00
-186,00	-55,00	46,00	-227,00	3,00	-31,00	43,00	123,00	-10,00	5,00	-32,00	10,00	7,00	-7626,00	-102,00	2,00
-203,00	-23,00	38,00	-118,00	0,00	-7,00	140,00	301,00	-39,00	2,00	-28,00	-3,00	-9,00	-7619,00	-128,00	22,00
-168,00	-10,00	8,00	-175,00	3,00	10,00	167,00	329,00	-49,00	7,00	-28,00	-3,00	-29,00	-7612,00	-15,00	123,00
-104,00	-18,00	-9,00	-194,00	4,00	5,00	138,00	265,00	-32,00	0,00	-18,00	-4,00	-62,00	-7604,00	51,00	156,00
-51,00	-48,00	3,00	-105,00	1,00	-2,00	82,00	-134,00	-13,00	-1,00	-23,00	9,00	-61,00	-7595,00	40,00	151,00
97,00	-78,00	40,00	-38,00	4,00	-8,00	48,00	-280,00	-17,00	10,00	-28,00	7,00	-34,00	-7583,00	47,00	85,00
90,00	-121,00	44,00	20,00	1,00	7,00	41,00	-249,00	-20,00	14,00	-34,00	-30,00	-11,00	-7576,00	29,00	-21,00
54,00	-135,00	19,00	117,00	4,00	35,00	32,00	6,00	0,00	15,00	-40,00	-90,00	33,00	-7567,00	-4,00	-61,00
99,00	-97,00	-13,00	85,00	1,00	55,00	60,00	-244,00	34,00	17,00	-48,00	-76,00	74,00	-7559,00	-20,00	-56,00
157,00	-13,00	-23,00	0,00	4,00	54,00	37,00	-504,00	57,00	26,00	-47,00	-51,00	89,00	-7551,00	-27,00	-65,00
182,00	27,00	-17,00	-83,00	3,00	30,00	2,00	-434,00	61,00	35,00	-57,00	-43,00	73,00	-7540,00	-31,00	-66,00
127,00	34,00	0,00	-226,00	0,00	-3,00	22,00	413,00	82,00	30,00	-55,00	-35,00	45,00	-7531,00	-21,00	-14,00
50,00	47,00	4,00	-232,00	1,00	-16,00	67,00	467,00	64,00	23,00	-31,00	-34,00	8,00	-7518,00	-17,00	17,00
9,00	44,00	-40,00	-191,00	3,00	-16,00	32,00	114,00	23,00	22,00	-9,00	-25,00	-52,00	-7512,00	-14,00	55,00
-29,00	37,00	-50,00	-160,00	1,00	-1,00	3,00	184,00	21,00	9,00	11,00	63,00	-65,00	-7504,00	-8,00	27,00
-189,00	-16,00	-21,00	-137,00	-4,00	0,00	-8,00	-107,00	12,00	0,00	36,00	116,00	-54,00	-7493,00	-16,00	-20,00
-309,00	-179,00	0,00	-83,00	3,00	0,00	-1,00	109,00	13,00	3,00	68,00	116,00	-24,00	-7484,00	36,00	-34,00
-332,00	-314,00	10,00	111,00	3,00	-3,00	23,00	350,00	23,00	16,00	94,00	62,00	16,00	-7476,00	81,00	-10,00
-288,00	-329,00	28,00	342,00	1,00	-10,00	66,00	241,00	33,00	5,00	99,00	31,00	41,00	-7464,00	49,00	-18,00
-154,00	-357,00	66,00	286,00	4,00	-6,00	41,00	17,00	37,00	3,00	104,00	32,00	34,00	-7455,00	-41,00	-40,00
-9,00	-402,00	62,00	147,00	2,00	3,00	-2,00	52,00	81,00	-1,00	105,00	9,00	30,00	-7444,00	-132,00	-39,00
87,00	-358,00	80,00	148,00	0,00	-3,00	-39,00	54,00	67,00	5,00	94,00	0,00	18,00	-7436,00	-120,00	11,00
130,00	-219,00	64,00	158,00	1,00	-12,00	-51,00	-184,00	19,00	6,00	83,00	21,00	8,00	-7429,00	37,00	22,00
175,00	-21,00	0,00	98,00	-1,00	4,00	-42,00	-337,00	3,00	3,00	80,00	6,00	7,00	-7416,00	58,00	11,00
49,00	140,00	-26,00	-76,00	1,00	23,00	-45,00	-264,00	-4,00	10,00	66,00	2,00	14,00	-7407,00	3,00	-34,00
13,00	197,00	3,00	-141,00	1,00	21,00	-54,00	0,00	2,00	7,00	50,00	15,00	18,00	-7397,00	35,00	-47,00
-89,00	176,00	70,00	-119,00	2,00	23,00	-79,00	459,00	3,00	7,00	37,00	5,00	17,00	-7389,00	35,00	3,00
-158,00	163,00	82,00	-166,00	0,00	3,00	-151,00	623,00	-9,00	5,00	37,00	0,00	18,00	-7378,00	27,00	33,00
-53,00	172,00	44,00	-231,00	3,00	-4,00	-192,00	221,00	-9,00	12,00	33,00	-15,00	10,00	-7368,00	-7,00	43,00
50,00	135,00	35,00	-192,00	4,00	-11,00	-139,00	88,00	13,00	16,00	35,00	-13,00	3,00	-7358,00	-146,00	72,00
67,00	23,00	26,00	-146,00	0,00	-22,00	-98,00	-69,00	11,00	21,00	41,00	-14,00	2,00	-7349,00	-153,00	20,00
48,00	-114,00	26,00	-4,00	2,00	-35,00	-111,00	-125,00	11,00	12,00	46,00	-34,00	0,00	-7339,00	-30,00	48,00
-48,00	-239,00	23,00	105,00	3,00	-34,00	-155,00	-105,00	27,00	10,00	41,00	-10,00	16,00	-7325,00	11,00	51,00
-48,00	-329,00	62,00	127,00	0,00	-11,00	-126,00	-131,00	48,00	18,00	32,00	-16,00	-9,00	-7316,00	30,00	80,00
-122,00	-315,00	83,00	120,00	1,00	16,00	-46,00	-383,00	50,00	17,00	23,00	-21,00	-6,00	-7304,00	16,00	87,00
-236,00	-228,00	43,00	85,00	0,00	30,00	-23,00	-856,00	46,00	12,00	-3,00	6,00	9,00	-7297,00	8,00	62,00
-275,00	-110,00	17,00	123,00	2,00	38,00	-56,00	-733,00	54,00	15,00	-22,00	60,00	11,00	-7283,00	-2,00	14,00
-131,00	-10,00	-2,00	117,00	2,00	35,00	-69,00	-178,00	69,00	12,00	-36,00	61,00	-4,00	-7277,00	12,00	-21,00
87,00	55,00	-31,00	67,00	4,00	20,00	-93,00	425,00	97,00	14,00	-37,00	4,00	-29,00	-7267,00	37,00	-51,00
180,00	162,00	-53,00	-64,00	3,00	22,00	-79,00	643,00	110,00	14,00	-34,00	-44,00	-35,00	-7253,00	39,00	-43,00
222,00	201,00	-64,00	-158,00	0,00	18,00	-63,00	298,00	123,00	13,00	-26,00	-32,00	-36,00	-6230,00	17,00	-24,00
188,00	197,00	-48,00	-155,00	3,00	23,00	-59,00	84,00	109,00	14,00	-24,00	-64,00	-21,00	-6111,00	12,00	5,00
125,00	236,00	-13,00	-112,00	1,00	23,00	-59,00	5,00	79,00	21,00	-22,00	-56,00	-6,00	-6087,00	34,00	8,00
79,00	271,00	26,00	34,00	2,00	7,00	-78,00	113,00	69,00	20,00	-16,00	-22,00	-6,00	-6073,00	18,00	-17,00
-11,00	266,00	-14,00	213,00	3,00	-6,00	-148,00	-147,00	60,00	12,00	-10,00	0,00	0,00	-6058,00	-15,00	-23,00
-7,00	244,00	-60,00	231,00	2,00	-10,00	-176,00	-571,00	61,00	3,00	-6,00	2,00	10,00	-6044,00	-90,00	-31,00
32,00	225,00	-71,00	91,00	2,00	0,00	-145,00	-222,00	25,00	9,00	3,00	-7,00	17,00	-6032,00	-151,00	-39,00
62,00	198,00	-60,00	-100,00	2,00	0,00	-41,00	282,00	15,00	7,00	19,00	-32,00	25,00	-6020,00	-51,00	-21,00
77,00	112,00	-56,00	-194,00	3,00	-6,00	-72,00	301,00	16,00	-4,00	29,00	-26,00	13,00	-6008,00	-29,00	10,00
54,00	13,00	-71,00	-211,00	2,00	-6,00	-113,00	112,00	3,00	-6,00	33,00	7,00	11,00	-5993,00	3,00	-14,00
34,00	-99,00	-89,00	-326,00	3,00	0,00	-150,00	307,00	-5,00	3,00	30,00	0,00	2,00	-5979,00	25,00	3,00
42,00	-130,00	-81,00	-373,00	3,00	11,00	-103,00	226,00	-15,00	10,00	17,00	-8,00	13,00	-5968,00	57,00	76,00
39,00	-73,00	-71,00	-329,00	0,00	13,00	-50,00	108,00	-35,00	2,00	4,00	0,00	13,00	-5956,00	95,00	39,00
64,00	3,00	-76,00	-222,00	2,00	14,00	-66,00	-65,00	-30,00	-4,00	-4,00	12,00	5,00	-5944,00	35,00	18,00
91,00	16,00	-35,00	-83,00	0,00	20,00	-110,00	103,00	-24,00	-13,00	-10,00	-20,00	29,00	-5931,00	48,00	-62,00
148,00	-19,00	14,00	-106,00	1,00	13,00	-125,00	29,00	-13,00	7,00	-9,00	-22,00	42,00	-5915,00	-40,00	-87,00
129,00	-25,00	50,00	-65,00	2,00	19,00	-89,00	-18,00	-13,00	10,00	-11,00	-3,00	50,00	-5903,00	-29,00	-43,00
82,00	16,00	75,00	89,00	0,00	37,00	-50,00	-96,00	-4,00	0,00	-7,00	-4,00	54,00	-5892,00	-145,00	-42,00
61,00	84,00	128,00	74,00	2,00	31,00	-27,00	-154,00	13,00	3,00	-4,00	-1,00	53,00	-5877,00	-65,00	14,00
39,00	152,00	138,00	75,00	-1,00	21,00	-50,00	-133,00	14,00	-11,00	-18,00	9,00	37,00	-5864,00	22,00	158,00
5,00	195,00	138,00	90,00	3,00	8,00	-78,00	-43,00	14,00	-2,00	-14,00	-17,00	34,00	-5853,00	3,00	134,00
7,00	182,00	124,00	31,00	4,00	13,00	-106,00	47,00	9,00	3,00	-6,00	18,00	25,00	-5841,00	-9,00	89,00
-42,00	160,00	108,00	32,00	3,00	17,00	-71,00	112,00	-13,00	-12,00	4,00	58,00	-1,00	-5828,00	13,00	99,00
-56,00	145,00	132,00	-18,00	2,00	-2,00	-79,00	120,00	-11,00	-15,00	10,00	36,00	-14,00	-5814,00	-1,00	70,00
-61,00	63,00	141,00	-157,00	1,00	-37,00	-150,00	-238,00	0,00	-1,00	9,00	20,00	-24,00	-5801,00	-2,00	50,00
-48,00	-77,00	126,00	-231,00	0,00	-61,00	-89,00	64,00	5,00	-14,00	1,00	22,00	-21,00	-5790,00	-31,00	16,00
-46,00	-166,00	79,00	-250,00	1,00	-37,00	115,00	-51,00	23,00	-14,00	-6,00	43,00	-30,00	-5777,00	64,00	-4,00
-30,00	-168,00	43,00	-156,00	2,00	-17,00	128,00	-538,00	19,00	-21,00	-17,00	38,00	-52,00	-5765,00	211,00	-9,00
3,00	-152,00	8,00	27,00	2,00	-4,00	38,00	-126,00	17,00	-35,00	-25,00	30,00	-46,00	-5753,00	182,00	-11,00
47,00	-195,00	-8,00	82,00	0,00	-2,00	32,00	70,00	16,00	-4,00	-31,00	13,00	-14,00	-5737,00	18,00	-40,00
68,00	-209,00	-36,00	89,00	3,00	0,00	36,00	-70,00	2,00	-21,00	-39,00	-7,00	26,00	-5726,00	-196,00	-103,00
44,00	-109,00	-57,00	59,00	4,00	3,00	9,00	-679,00	4,00	-20,00	-32,00	-4,00	52,00	-5714,00	10,00	-75,00
17,00	42,00	-98,00	-32,00	3,00	2,00	-2,00	-603,00	-1,00	-23,00	-32,00	0,00	61,00	-5699,00	135,00	-4,00
3,00	142,00	-98,00	-168,00	2,00	-15,00	-3,00	273,00	-10,00	-20,00	-30,00	-1,00	55,00	-5689,00	-193,00	-106,00
-28,00	187,00	-77,00	-182,00	2,00	-6,00	-24,00	364,00	-13,00	-15,00	-38,00	9,00	46,00	-5678,00	-296,00	-100,00
-46,00	202,00	-71,00	-113,00	3,00	16,00	-38,00	187,00	-21,00	-7,00	-20,00	18,00	34,00	-5664,00	-97,00	19,00
-41,00	178,00	-72,00	-102,00	1,00	20,00	-64,00	75,00	-37,00	-8,00	-14,00	-1,00	5,00	-5650,00	29,00	193,00
-12,00	171,00	-71,00	-107,00	3,00	22,00	-77,00	37,00	-43,00	-21,00	-7,00	-14,00	-21,00	-5639,00	43,00	150,00
-38,00	152,00	-46,00	129,00	3,00	22,00	-52,00	-6,00	-53,00	-17,00	-7,00	-1,00	34,00	-5625,00	14,00	87,00
-60,00	129,00	-40,00	389,00	3,00	30,00	-13,00	77,00	-41,00	0,00	-15,00	2,00	72,00	-5615,00	0,00	65,00
-20,00	70,00	-87,00	446,00	3,00	55,00	-15,00	254,00	-22,00	-3,00	-17,00	-20,00	78,00	-5603,00	-27,00	47,00
19,00	-30,00	-142,00	431,00	2,00	78,00	-33,00	327,00	-1,00	-9,00	-19,00	0,00	80,00	-5589,00	-26,00	31,00
30,00	-127,00	-149,00	411,00	4,00	95,00	-35,00	206,00	10,00	-14,00	-14,00	1,00	74,00	-5577,00	-4,00	49,00
44,00	-136,00	-171,00	412,00	0,00	89,00	26,00	196,00	27,00	-21,00	-16,00	13,00	54,00	-5566,00	2,00	34,00
85,00	-135,00	-172,00	200,00	0,00	56,00	53,00	29,00	47,00	-9,00	-2,00	9,00	6,00	-5554,00	18,00	13,00
103,00	-108,00	-187,00	-224,00	3,00	37,00	88,00	-9,00	50,00	-10,00	0,00	-30,00	2,00	-5543,00	5,00	-10,00
187,00	-8,00	-190,00	-294,00	2,00	28,00	99,00	2,00	34,00	-24,00	2,00	-30,00	-14,00	-5530,00	-33,00	-36,00
165,00	96,00	-153,00	-232,00	1,00	26,00	58,00	0,00	6,00	-29,00	9,00	-14,00	-36,00	-5515,00	-58,00	-56,00
-8,00	141,00	-135,00	-164,00	4,00	6,00	39,00	43,00	-4,00	-32,00	10,00	20,00	-59,00	-5502,00	-43,00	-55,00
-170,00	149,00	-72,00	-159,00	2,00	-13,00	59,00	161,00	-17,00	-28,00	4,00	-1,00	-52,00	-5489,00	-22,00	12,00
-246,00	172,00	-47,00	-160,00	0,00	-20,00	61,00	25,00	-32,00	-36,00	0,00	-32,00	-22,00	-5478,00	14,00	5,00
-142,00	144,00	-23,00	-122,00	0,00	-25,00	51,00	-478,00	-40,00	-42,00	6,00	-34,00	16,00	-5467,00	13,00	9,00
-34,00	105,00	-13,00	-76,00	-2,00	-49,00	29,00	-515,00	-29,00	-36,00	8,00	-49,00	34,00	-5454,00	83,00	28,00
-60,00	54,00	18,00	-98,00	2,00	-73,00	1,00	103,00	-37,00	-18,00	10,00	-27,00	82,00	-5443,00	107,00	-28,00
-159,00	17,00	0,00	-117,00	0,00	-72,00	8,00	362,00	-62,00	0,00	-2,00	24,00	128,00	-5431,00	178,00	-83,00
-173,00	5,00	9,00	18,00	2,00	-74,00	12,00	285,00	-74,00	6,00	13,00	39,00	129,00	-5419,00	87,00	-59,00
-140,00	-19,00	12,00	45,00	0,00	-71,00	-18,00	-235,00	-56,00	23,00	19,00	31,00	103,00	-5405,00	-118,00	-23,00
-92,00	-30,00	27,00	14,00	1,00	-83,00	-29,00	-182,00	-29,00	31,00	22,00	13,00	78,00	-5395,00	-203,00	-23,00
-112,00	-65,00	92,00	-20,00	2,00	-89,00	-43,00	-200,00	-6,00	33,00	17,00	6,00	49,00	-5383,00	-184,00	77,00
-56,00	-57,00	134,00	-21,00	2,00	-86,00	-45,00	-98,00	25,00	25,00	6,00	0,00	21,00	-5371,00	-66,00	140,00
21,00	-150,00	135,00	79,00	-1,00	-92,00	-47,00	-43,00	37,00	19,00	-3,00	-19,00	-14,00	-5358,00	122,00	143,00
160,00	-340,00	127,00	168,00	4,00	-99,00	-71,00	-275,00	46,00	20,00	-7,00	-31,00	-47,00	-5347,00	63,00	140,00
230,00	-526,00	127,00	236,00	3,00	-101,00	-59,00	-114,00	26,00	28,00	-1,00	-38,00	-100,00	-5336,00	48,00	95,00
177,00	-568,00	129,00	209,00	0,00	-116,00	-24,00	423,00	14,00	26,00	-7,00	-41,00	-118,00	-5324,00	12,00	36,00
220,00	-439,00	134,00	110,00	0,00	-109,00	-7,00	407,00	0,00	16,00	0,00	-43,00	-98,00	-5310,00	164,00	-17,00
179,00	-209,00	95,00	73,00	2,00	-100,00	5,00	54,00	-13,00	17,00	2,00	-38,00	-92,00	-5298,00	181,00	-71,00
16,00	20,00	19,00	134,00	-1,00	-79,00	-6,00	-3,00	-14,00	32,00	5,00	-27,00	-101,00	-5289,00	32,00	-127,00
-91,00	233,00	11,00	160,00	3,00	-75,00	-36,00	-13,00	-21,00	23,00	5,00	-27,00	-85,00	-5276,00	-101,00	-162,00
-208,00	389,00	-49,00	131,00	2,00	-73,00	-20,00	74,00	-36,00	24,00	-1,00	-8,00	-64,00	-5263,00	-206,00	-96,00
-173,00	461,00	-122,00	98,00	4,00	-63,00	-9,00	-34,00	-42,00	31,00	3,00	13,00	-49,00	-5252,00	-119,00	5,00
-171,00	478,00	-155,00	96,00	2,00	-50,00	-3,00	-379,00	-21,00	22,00	-8,00	26,00	-45,00	-5239,00	-74,00	101,00
-159,00	392,00	-163,00	121,00	-2,00	-37,00	-6,00	-319,00	4,00	13,00	-11,00	30,00	-42,00	-5227,00	-35,00	83,00
-189,00	204,00	-168,00	37,00	4,00	-30,00	8,00	-173,00	18,00	6,00	-10,00	17,00	-43,00	-5217,00	-75,00	45,00
-173,00	60,00	-178,00	-25,00	4,00	-28,00	12,00	-124,00	46,00	10,00	-7,00	-13,00	-30,00	-5207,00	-71,00	-19,00
-19,00	-22,00	-175,00	-89,00	0,00	-20,00	9,00	-247,00	91,00	0,00	-11,00	-57,00	-6,00	-5195,00	-51,00	19,00
79,00	-102,00	-166,00	-146,00	-1,00	-8,00	-8,00	-389,00	103,00	-2,00	-13,00	-46,00	5,00	-5184,00	-14,00	62,00
107,00	-157,00	-132,00	-141,00	2,00	5,00	-47,00	-174,00	121,00	-1,00	-7,00	-46,00	18,00	-5172,00	48,00	117,00
143,00	-122,00	-81,00	-31,00	-1,00	19,00	-84,00	230,00	90,00	7,00	3,00	-57,00	29,00	-5160,00	59,00	77,00
